time,open,high,low,close,volume,tick_volume,real_volume,spread
2026-01-02 10:20:00,1.17248,1.17282,1.17241,1.1726,535,535,0,0
2026-01-02 10:25:00,1.17259,1.17291,1.17238,1.1726,479,479,0,0
2026-01-02 10:30:00,1.1726,1.17298,1.17242,1.17296,564,564,0,0
2026-01-02 10:35:00,1.17294,1.17304,1.17275,1.17281,345,345,0,0
2026-01-02 10:40:00,1.17281,1.17301,1.17273,1.17281,280,280,0,0
2026-01-02 10:45:00,1.17281,1.1728399999999999,1.17256,1.17271,328,328,0,0
2026-01-02 10:50:00,1.17271,1.17297,1.17257,1.17276,410,410,0,0
2026-01-02 10:55:00,1.17276,1.17307,1.17269,1.17286,392,392,0,0
2026-01-02 11:00:00,1.17286,1.17297,1.17269,1.17275,377,377,0,0
2026-01-02 11:05:00,1.17275,1.17364,1.1727400000000001,1.17337,408,408,0,0
2026-01-02 11:10:00,1.17337,1.1735,1.17312,1.17314,387,387,0,0
2026-01-02 11:15:00,1.17314,1.17363,1.17307,1.1736,419,419,0,0
2026-01-02 11:20:00,1.1736,1.17372,1.17318,1.17319,331,331,0,0
2026-01-02 11:25:00,1.17319,1.17329,1.17294,1.17318,208,208,0,0
2026-01-02 11:30:00,1.17318,1.17322,1.17286,1.1730800000000001,298,298,0,0
2026-01-02 11:35:00,1.1730800000000001,1.1730800000000001,1.1727,1.1727,284,284,0,0
2026-01-02 11:40:00,1.1727,1.17286,1.1724,1.17286,361,361,0,0
2026-01-02 11:45:00,1.17286,1.17295,1.1727400000000001,1.17276,220,220,0,0
2026-01-02 11:50:00,1.17276,1.17278,1.17219,1.17237,367,367,0,0
2026-01-02 11:55:00,1.17237,1.17237,1.17205,1.1721300000000001,459,459,0,0
2026-01-02 12:00:00,1.1721300000000001,1.17218,1.17197,1.17206,314,314,0,0
2026-01-02 12:05:00,1.17206,1.17221,1.17196,1.17202,312,312,0,0
2026-01-02 12:10:00,1.17201,1.17201,1.1715200000000001,1.17155,355,355,0,0
2026-01-02 12:15:00,1.17155,1.17178,1.17137,1.17141,503,503,0,0
2026-01-02 12:20:00,1.17141,1.17163,1.17133,1.17163,281,281,0,0
2026-01-02 12:25:00,1.17163,1.17174,1.17131,1.17134,339,339,0,0
2026-01-02 12:30:00,1.17134,1.17185,1.17132,1.17154,295,295,0,0
2026-01-02 12:35:00,1.17154,1.17178,1.17143,1.1715200000000001,189,189,0,0
2026-01-02 12:40:00,1.1715200000000001,1.17177,1.17141,1.17169,275,275,0,0
2026-01-02 12:45:00,1.17169,1.17199,1.17161,1.17199,288,288,0,0
2026-01-02 12:50:00,1.17198,1.17214,1.1719,1.17198,304,304,0,0
2026-01-02 12:55:00,1.17199,1.17236,1.17197,1.17209,304,304,0,0
2026-01-02 13:00:00,1.17209,1.1721,1.17193,1.17193,246,246,0,0
2026-01-02 13:05:00,1.17193,1.1722,1.1718899999999999,1.17206,209,209,0,0
2026-01-02 13:10:00,1.17206,1.17207,1.17175,1.17183,203,203,0,0
2026-01-02 13:15:00,1.17184,1.17195,1.17176,1.17181,217,217,0,0
2026-01-02 13:20:00,1.17181,1.1718899999999999,1.17158,1.17171,248,248,0,0
2026-01-02 13:25:00,1.17171,1.17198,1.17171,1.17198,186,186,0,0
2026-01-02 13:30:00,1.17198,1.17224,1.17196,1.17208,292,292,0,0
2026-01-02 13:35:00,1.17208,1.17209,1.17151,1.17175,270,270,0,0
2026-01-02 13:40:00,1.17176,1.17212,1.1717,1.17196,335,335,0,0
2026-01-02 13:45:00,1.17196,1.17201,1.17174,1.17194,252,252,0,0
2026-01-02 13:50:00,1.17194,1.17196,1.17182,1.17191,212,212,0,0
2026-01-02 13:55:00,1.17191,1.17222,1.17181,1.17218,454,454,0,0
2026-01-02 14:00:00,1.17218,1.17237,1.17206,1.17232,329,329,0,0
2026-01-02 14:05:00,1.17232,1.17248,1.17229,1.17242,276,276,0,0
2026-01-02 14:10:00,1.17242,1.17248,1.17233,1.17238,179,179,0,0
2026-01-02 14:15:00,1.17238,1.17253,1.17231,1.17232,186,186,0,0
