datetime,open,high,low,close,volume
2025-01-21 23:00:00,1.04269,1.04278,1.03921,1.04057,6294
2025-01-22 00:00:00,1.04057,1.04245,1.04051,1.04231,3524
2025-01-22 01:00:00,1.04231,1.04232,1.04076,1.04096,3618
2025-01-22 02:00:00,1.04096,1.04164,1.04060,1.04136,2798
2025-01-22 03:00:00,1.04136,1.04157,1.04101,1.04120,2040
2025-01-22 04:00:00,1.04120,1.04215,1.04113,1.04172,1594
2025-01-22 05:00:00,1.04172,1.04181,1.04083,1.04157,1890
2025-01-22 06:00:00,1.04157,1.04186,1.03997,1.04038,3503
2025-01-22 07:00:00,1.04038,1.04198,1.04031,1.04118,5751
2025-01-22 08:00:00,1.04118,1.04240,1.04095,1.04231,8833
2025-01-22 09:00:00,1.04231,1.04474,1.04199,1.04467,7669
2025-01-22 10:00:00,1.04467,1.04574,1.04427,1.04500,6328
2025-01-22 11:00:00,1.04500,1.04564,1.04404,1.04430,4218
2025-01-22 12:00:00,1.04430,1.04430,1.04311,1.04380,4990
2025-01-22 13:00:00,1.04380,1.04458,1.04221,1.04317,6517
2025-01-22 14:00:00,1.04317,1.04321,1.04142,1.04246,8314
2025-01-22 15:00:00,1.04245,1.04251,1.04146,1.04200,8128
2025-01-22 16:00:00,1.04200,1.04229,1.04122,1.04196,5419
2025-01-22 17:00:00,1.04196,1.04206,1.04120,1.04171,3804
2025-01-22 18:00:00,1.04171,1.04213,1.04118,1.04161,3194
2025-01-22 19:00:00,1.04161,1.04227,1.04155,1.04201,2290
2025-01-22 20:00:00,1.04201,1.04230,1.04111,1.04121,2628
2025-01-22 21:00:00,1.04121,1.04131,1.04077,1.04083,1265
2025-01-22 22:00:00,1.04086,1.04119,1.04071,1.04076,509
2025-01-22 23:00:00,1.04076,1.04095,1.04054,1.04079,1180
2025-01-23 00:00:00,1.04072,1.04120,1.04069,1.04103,2335
2025-01-23 01:00:00,1.04103,1.04162,1.04019,1.04036,4339
2025-01-23 02:00:00,1.04036,1.04062,1.03968,1.04039,2827
2025-01-23 03:00:00,1.04039,1.04092,1.04032,1.04090,1585
2025-01-23 04:00:00,1.04090,1.04129,1.04089,1.04108,1759
2025-01-23 05:00:00,1.04109,1.04117,1.04041,1.04052,2093
2025-01-23 06:00:00,1.04052,1.04121,1.04029,1.04033,2448
2025-01-23 07:00:00,1.04033,1.04057,1.03897,1.04002,6080
2025-01-23 08:00:00,1.04002,1.04023,1.03902,1.03940,5265
2025-01-23 09:00:00,1.03940,1.04148,1.03933,1.04116,5639
2025-01-23 10:00:00,1.04116,1.04204,1.04099,1.04113,4306
2025-01-23 11:00:00,1.04113,1.04140,1.04012,1.04033,4418
2025-01-23 12:00:00,1.04033,1.04061,1.03942,1.04037,5017
2025-01-23 13:00:00,1.04037,1.04151,1.03974,1.04108,8767
2025-01-23 14:00:00,1.04108,1.04179,1.04057,1.04088,6531
2025-01-23 15:00:00,1.04088,1.04097,1.03869,1.03974,7882
2025-01-23 16:00:00,1.03974,1.04294,1.03720,1.04195,17110
2025-01-23 17:00:00,1.04195,1.04381,1.04139,1.04354,6525
2025-01-23 18:00:00,1.04354,1.04370,1.04219,1.04239,3715
2025-01-23 19:00:00,1.04239,1.04269,1.04198,1.04230,3406
2025-01-23 20:00:00,1.04230,1.04293,1.04158,1.04175,3399
2025-01-23 21:00:00,1.04175,1.04194,1.04128,1.04152,1377
2025-01-23 22:00:00,1.04140,1.04171,1.04125,1.04165,634
2025-01-23 23:00:00,1.04156,1.04178,1.04145,1.04156,907
2025-01-24 00:00:00,1.04151,1.04232,1.04133,1.04193,2181
2025-01-24 01:00:00,1.04193,1.04204,1.04115,1.04158,2571
2025-01-24 02:00:00,1.04158,1.04494,1.04158,1.04487,7290
2025-01-24 03:00:00,1.04487,1.04540,1.04364,1.04462,5961
2025-01-24 04:00:00,1.04462,1.04515,1.04434,1.04474,3353
2025-01-24 05:00:00,1.04474,1.04540,1.04435,1.04514,2440
2025-01-24 06:00:00,1.04514,1.04706,1.04493,1.04574,6566
2025-01-24 07:00:00,1.04574,1.04650,1.04473,1.04610,7295
2025-01-24 08:00:00,1.04610,1.04952,1.04574,1.04935,11941
2025-01-24 09:00:00,1.04935,1.05152,1.04909,1.04944,9093
2025-01-24 10:00:00,1.04944,1.04979,1.04860,1.04891,5037
2025-01-24 11:00:00,1.04891,1.04932,1.04810,1.04862,4107
2025-01-24 12:00:00,1.04862,1.04877,1.04733,1.04736,4468
2025-01-24 13:00:00,1.04736,1.04798,1.04637,1.04686,5790
2025-01-24 14:00:00,1.04686,1.04942,1.04672,1.04917,8821
2025-01-24 15:00:00,1.04917,1.05209,1.04897,1.05163,11362
2025-01-24 16:00:00,1.05163,1.05205,1.05050,1.05146,6708
2025-01-24 17:00:00,1.05144,1.05215,1.05099,1.05111,4665
2025-01-24 18:00:00,1.05111,1.05118,1.04939,1.04951,3101
2025-01-24 19:00:00,1.04951,1.04987,1.04921,1.04953,2094
2025-01-24 20:00:00,1.04953,1.04962,1.04882,1.04947,2135
2025-01-24 21:00:00,1.04946,1.04974,1.04931,1.04956,1068
2025-01-26 22:00:00,1.04763,1.04841,1.04763,1.04824,763
2025-01-26 23:00:00,1.04824,1.04852,1.04651,1.04674,2898
2025-01-27 00:00:00,1.04674,1.04763,1.04651,1.04728,3167
2025-01-27 01:00:00,1.04728,1.04788,1.04612,1.04628,4891
2025-01-27 02:00:00,1.04628,1.04667,1.04590,1.04660,2963
2025-01-27 03:00:00,1.04660,1.04777,1.04632,1.04684,3702
2025-01-27 04:00:00,1.04684,1.04688,1.04597,1.04633,2295
2025-01-27 05:00:00,1.04633,1.04648,1.04558,1.04629,2693
2025-01-27 06:00:00,1.04629,1.04652,1.04569,1.04592,3342
2025-01-27 07:00:00,1.04592,1.04714,1.04535,1.04571,5883
2025-01-27 08:00:00,1.04571,1.04888,1.04544,1.04881,8586
2025-01-27 09:00:00,1.04880,1.04937,1.04751,1.04887,9926
2025-01-27 10:00:00,1.04887,1.05093,1.04887,1.05054,9504
2025-01-27 11:00:00,1.05054,1.05184,1.05044,1.05131,7729
2025-01-27 12:00:00,1.05131,1.05281,1.05090,1.05213,7006
2025-01-27 13:00:00,1.05213,1.05332,1.05097,1.05199,10364
2025-01-27 14:00:00,1.05199,1.05245,1.05078,1.05091,9436
2025-01-27 15:00:00,1.05091,1.05099,1.04938,1.04991,8467
2025-01-27 16:00:00,1.04991,1.05077,1.04890,1.04908,7415
2025-01-27 17:00:00,1.04908,1.04948,1.04848,1.04887,5121
2025-01-27 18:00:00,1.04887,1.04943,1.04818,1.04849,4467
2025-01-27 19:00:00,1.04849,1.04929,1.04792,1.04927,3884
2025-01-27 20:00:00,1.04927,1.04944,1.04874,1.04881,2931
2025-01-27 21:00:00,1.04881,1.04923,1.04856,1.04916,1324
2025-01-27 22:00:00,1.04882,1.04932,1.04875,1.04881,524
2025-01-27 23:00:00,1.04881,1.04895,1.04281,1.04369,9134
2025-01-28 00:00:00,1.04369,1.04520,1.04323,1.04454,6813
2025-01-28 01:00:00,1.04454,1.04567,1.04297,1.04378,5313
2025-01-28 02:00:00,1.04378,1.04417,1.04244,1.04336,6241
2025-01-28 03:00:00,1.04336,1.04395,1.04289,1.04290,3314
2025-01-28 04:00:00,1.04290,1.04347,1.04255,1.04338,2430
2025-01-28 05:00:00,1.04338,1.04393,1.04335,1.04365,2038
2025-01-28 06:00:00,1.04365,1.04443,1.04337,1.04374,2843
2025-01-28 07:00:00,1.04374,1.04431,1.04281,1.04341,6343
2025-01-28 08:00:00,1.04344,1.04359,1.04192,1.04252,7758
2025-01-28 09:00:00,1.04252,1.04443,1.04224,1.04352,6729
2025-01-28 10:00:00,1.04352,1.04375,1.04248,1.04248,4850
2025-01-28 11:00:00,1.04248,1.04327,1.04227,1.04233,4198
2025-01-28 12:00:00,1.04233,1.04255,1.04137,1.04203,6059
2025-01-28 13:00:00,1.04203,1.04315,1.04172,1.04248,6975
2025-01-28 14:00:00,1.04249,1.04411,1.04241,1.04317,7582
2025-01-28 15:00:00,1.04317,1.04397,1.04209,1.04241,7955
2025-01-28 16:00:00,1.04242,1.04329,1.04225,1.04261,6491
2025-01-28 17:00:00,1.04261,1.04347,1.04245,1.04280,3755
2025-01-28 18:00:00,1.04280,1.04382,1.04232,1.04265,4498
2025-01-28 19:00:00,1.04265,1.04368,1.04225,1.04350,3229
2025-01-28 20:00:00,1.04350,1.04355,1.04295,1.04316,3113
