datetime,open,high,low,close,volume
2025-01-17 12:00:00,1.03046,1.03308,1.02652,1.02989,42675
2025-01-17 16:00:00,1.02989,1.03002,1.02726,1.02763,19248
2025-01-17 20:00:00,1.02762,1.02816,1.02690,1.02699,4498
2025-01-19 20:00:00,1.02767,1.02821,1.02662,1.02805,2906
2025-01-20 00:00:00,1.02805,1.03064,1.02782,1.03061,10630
2025-01-20 04:00:00,1.03061,1.03189,1.02993,1.03168,10824
2025-01-20 08:00:00,1.03168,1.03265,1.03050,1.03260,19992
2025-01-20 12:00:00,1.03260,1.04303,1.03081,1.04005,57225
2025-01-20 16:00:00,1.04005,1.04235,1.03534,1.04208,21165
2025-01-20 20:00:00,1.04208,1.04344,1.04093,1.04209,10779
2025-01-21 00:00:00,1.04209,1.04344,1.03520,1.03875,39866
2025-01-21 04:00:00,1.03875,1.03991,1.03649,1.03733,15541
2025-01-21 08:00:00,1.03733,1.03733,1.03418,1.03533,26771
2025-01-21 12:00:00,1.03533,1.04106,1.03457,1.04005,38244
2025-01-21 16:00:00,1.04005,1.04355,1.03982,1.04179,20148
2025-01-21 20:00:00,1.04179,1.04329,1.03921,1.04057,11747
2025-01-22 00:00:00,1.04057,1.04245,1.04051,1.04120,11980
2025-01-22 04:00:00,1.04120,1.04215,1.03997,1.04118,12738
2025-01-22 08:00:00,1.04118,1.04574,1.04095,1.04430,27048
2025-01-22 12:00:00,1.04430,1.04458,1.04142,1.04200,27949
2025-01-22 16:00:00,1.04200,1.04229,1.04118,1.04201,14707
2025-01-22 20:00:00,1.04201,1.04230,1.04054,1.04079,5582
2025-01-23 00:00:00,1.04072,1.04162,1.03968,1.04090,11086
2025-01-23 04:00:00,1.04090,1.04129,1.03897,1.04002,12380
2025-01-23 08:00:00,1.04002,1.04204,1.03902,1.04033,19628
2025-01-23 12:00:00,1.04033,1.04179,1.03869,1.03974,28197
2025-01-23 16:00:00,1.03974,1.04381,1.03720,1.04230,30756
2025-01-23 20:00:00,1.04230,1.04293,1.04125,1.04156,6317
2025-01-24 00:00:00,1.04151,1.04540,1.04115,1.04462,18003
2025-01-24 04:00:00,1.04462,1.04706,1.04434,1.04610,19654
2025-01-24 08:00:00,1.04610,1.05152,1.04574,1.04862,30178
2025-01-24 12:00:00,1.04862,1.05209,1.04637,1.05163,30441
2025-01-24 16:00:00,1.05163,1.05215,1.04921,1.04953,16568
2025-01-24 20:00:00,1.04953,1.04974,1.04882,1.04956,3203
2025-01-26 20:00:00,1.04763,1.04852,1.04651,1.04674,3661
2025-01-27 00:00:00,1.04674,1.04788,1.04590,1.04684,14723
2025-01-27 04:00:00,1.04684,1.04714,1.04535,1.04571,14213
2025-01-27 08:00:00,1.04571,1.05184,1.04544,1.05131,35745
2025-01-27 12:00:00,1.05131,1.05332,1.04938,1.04991,35273
2025-01-27 16:00:00,1.04991,1.05077,1.04792,1.04927,20887
2025-01-27 20:00:00,1.04927,1.04944,1.04281,1.04369,13913
2025-01-28 00:00:00,1.04369,1.04567,1.04244,1.04290,21681
2025-01-28 04:00:00,1.04290,1.04443,1.04255,1.04341,13654
2025-01-28 08:00:00,1.04344,1.04443,1.04192,1.04233,23535
2025-01-28 12:00:00,1.04233,1.04411,1.04137,1.04241,28571
2025-01-28 16:00:00,1.04242,1.04382,1.04225,1.04350,17973
2025-01-28 20:00:00,1.04350,1.04355,1.04244,1.04272,5916
2025-01-29 00:00:00,1.04272,1.04392,1.04258,1.04375,9411
2025-01-29 04:00:00,1.04375,1.04437,1.04132,1.04161,12088
2025-01-29 08:00:00,1.04161,1.04305,1.03948,1.04016,22492
2025-01-29 12:00:00,1.04016,1.04271,1.03823,1.04194,29624
2025-01-29 16:00:00,1.04194,1.04288,1.03881,1.04158,38286
2025-01-29 20:00:00,1.04158,1.04275,1.04046,1.04246,14556
2025-01-30 00:00:00,1.04246,1.04289,1.04189,1.04252,9744
2025-01-30 04:00:00,1.04252,1.04277,1.04095,1.04237,10670
2025-01-30 08:00:00,1.04228,1.04291,1.03912,1.03917,23308
2025-01-30 12:00:00,1.03917,1.04679,1.03903,1.04313,40846
2025-01-30 16:00:00,1.04313,1.04348,1.04094,1.04280,15685
2025-01-30 20:00:00,1.04280,1.04324,1.03842,1.03969,17763
2025-01-31 00:00:00,1.03969,1.04024,1.03761,1.03849,12670
2025-01-31 04:00:00,1.03849,1.04129,1.03827,1.04040,12681
2025-01-31 08:00:00,1.04040,1.04067,1.03652,1.03759,26585
2025-01-31 12:00:00,1.03759,1.04006,1.03602,1.03965,32279
2025-01-31 16:00:00,1.03965,1.04340,1.03613,1.03766,43624
2025-01-31 20:00:00,1.03766,1.03874,1.03500,1.03585,15775
2025-02-02 20:00:00,1.02380,1.02705,1.02346,1.02471,14071
2025-02-03 00:00:00,1.02471,1.02673,1.02104,1.02215,39828
2025-02-03 04:00:00,1.02215,1.02517,1.02205,1.02249,27662
2025-02-03 08:00:00,1.02249,1.02560,1.02128,1.02523,28794
2025-02-03 12:00:00,1.02523,1.03360,1.02418,1.03163,58569
2025-02-03 16:00:00,1.03163,1.03215,1.02702,1.02846,40704
2025-02-03 20:00:00,1.02846,1.03508,1.02828,1.03281,18405
2025-02-04 00:00:00,1.03281,1.03310,1.03086,1.03147,15171
2025-02-04 04:00:00,1.03147,1.03172,1.02721,1.03115,23104
2025-02-04 08:00:00,1.03115,1.03496,1.03083,1.03221,22904
2025-02-04 12:00:00,1.03221,1.03860,1.03200,1.03801,33396
2025-02-04 16:00:00,1.03801,1.03875,1.03656,1.03817,20793
2025-02-04 20:00:00,1.03817,1.03877,1.03708,1.03716,8173
2025-02-05 00:00:00,1.03716,1.03867,1.03695,1.03795,14215
2025-02-05 04:00:00,1.03795,1.04097,1.03732,1.04026,14467
2025-02-05 08:00:00,1.04026,1.04305,1.03901,1.04147,25060
2025-02-05 12:00:00,1.04147,1.04428,1.04015,1.04222,33805
2025-02-05 16:00:00,1.04222,1.04248,1.04047,1.04072,16548
2025-02-05 20:00:00,1.04072,1.04072,1.03968,1.03987,6312
2025-02-06 00:00:00,1.03987,1.04056,1.03895,1.03920,12122
2025-02-06 04:00:00,1.03920,1.03938,1.03779,1.03800,11115
2025-02-06 08:00:00,1.03800,1.03809,1.03558,1.03619,20341
2025-02-06 12:00:00,1.03619,1.03765,1.03525,1.03695,30833
2025-02-06 16:00:00,1.03695,1.03968,1.03658,1.03848,15599
2025-02-06 20:00:00,1.03847,1.03909,1.03809,1.03852,5226
2025-02-07 00:00:00,1.03852,1.03910,1.03744,1.03798,10865
2025-02-07 04:00:00,1.03798,1.03903,1.03726,1.03892,9960
2025-02-07 08:00:00,1.03892,1.04000,1.03773,1.03824,13762
2025-02-07 12:00:00,1.03824,1.04125,1.03274,1.03550,44063
2025-02-07 16:00:00,1.03550,1.03610,1.03051,1.03323,36485
2025-02-07 20:00:00,1.03324,1.03384,1.03214,1.03258,4961
2025-02-09 20:00:00,1.02794,1.03137,1.02794,1.03098,5208
2025-02-10 00:00:00,1.03098,1.03186,1.02986,1.03117,11321
2025-02-10 04:00:00,1.03117,1.03257,1.03100,1.03128,10888
2025-02-10 08:00:00,1.03128,1.03365,1.03067,1.03206,18766
2025-02-10 12:00:00,1.03206,1.03264,1.03043,1.03152,20988
2025-02-10 16:00:00,1.03152,1.03182,1.03045,1.03069,11934
2025-02-10 20:00:00,1.03069,1.03085,1.02984,1.03006,5311
2025-02-11 00:00:00,1.03006,1.03068,1.02921,1.02982,9411
2025-02-11 04:00:00,1.02982,1.03105,1.02976,1.03032,9471
2025-02-11 08:00:00,1.03032,1.03252,1.02998,1.03219,14803
2025-02-11 12:00:00,1.03219,1.03432,1.03166,1.03398,20130
2025-02-11 16:00:00,1.03398,1.03817,1.03390,1.03582,15934
2025-02-11 20:00:00,1.03582,1.03677,1.03577,1.03632,6658
2025-02-12 00:00:00,1.03632,1.03679,1.03539,1.03621,9977
2025-02-12 04:00:00,1.03621,1.03793,1.03548,1.03760,10963
2025-02-12 08:00:00,1.03759,1.03857,1.03646,1.03752,17460
2025-02-12 12:00:00,1.03752,1.03828,1.03168,1.03745,45513
2025-02-12 16:00:00,1.03745,1.04298,1.03504,1.03910,33235
2025-02-12 20:00:00,1.03910,1.03975,1.03807,1.03923,8202
2025-02-13 00:00:00,1.03923,1.04220,1.03872,1.04190,12654
2025-02-13 04:00:00,1.04190,1.04401,1.04186,1.04256,17434
2025-02-13 08:00:00,1.04256,1.04292,1.03925,1.04030,23082
2025-02-13 12:00:00,1.04030,1.04384,1.03748,1.04334,45755
2025-02-13 16:00:00,1.04334,1.04455,1.03731,1.04372,33736
2025-02-13 20:00:00,1.04372,1.04681,1.04355,1.04616,8404
2025-02-14 00:00:00,1.04616,1.04671,1.04538,1.04587,12433
2025-02-14 04:00:00,1.04587,1.04723,1.04472,1.04648,12677
2025-02-14 08:00:00,1.04648,1.04878,1.04629,1.04674,20142
2025-02-14 12:00:00,1.04674,1.05143,1.04569,1.05083,32122
2025-02-14 16:00:00,1.05083,1.05101,1.04940,1.04987,14433
2025-02-14 20:00:00,1.04985,1.04985,1.04883,1.04887,4767
2025-02-16 20:00:00,1.04846,1.04944,1.04846,1.04886,3851
2025-02-17 00:00:00,1.04886,1.05066,1.04855,1.04948,11833
2025-02-17 04:00:00,1.04948,1.04982,1.04805,1.04826,13286
2025-02-17 08:00:00,1.04826,1.04893,1.04710,1.04819,16404
2025-02-17 12:00:00,1.04819,1.04850,1.04671,1.04796,12221
2025-02-17 16:00:00,1.04797,1.04847,1.04769,1.04816,5317
2025-02-17 20:00:00,1.04816,1.04858,1.04728,1.04849,4078
2025-02-18 00:00:00,1.04849,1.04863,1.04619,1.04630,11257
2025-02-18 04:00:00,1.04630,1.04692,1.04522,1.04636,11638
2025-02-18 08:00:00,1.04636,1.04694,1.04547,1.04628,15120
2025-02-18 12:00:00,1.04628,1.04671,1.04417,1.04664,20079
2025-02-18 16:00:00,1.04664,1.04696,1.04350,1.04452,12584
2025-02-18 20:00:00,1.04452,1.04511,1.04413,1.04482,5892
2025-02-19 00:00:00,1.04482,1.04522,1.04409,1.04513,9992
2025-02-19 04:00:00,1.04513,1.04614,1.04482,1.04512,10061
2025-02-19 08:00:00,1.04512,1.04562,1.04187,1.04246,18446
2025-02-19 12:00:00,1.04246,1.04413,1.04215,1.04241,20787
2025-02-19 16:00:00,1.04241,1.04326,1.04008,1.04258,15653
2025-02-19 20:00:00,1.04258,1.04265,1.04148,1.04207,5504
2025-02-20 00:00:00,1.04207,1.04377,1.04187,1.04312,14100
2025-02-20 04:00:00,1.04312,1.04343,1.04235,1.04316,11075
2025-02-20 08:00:00,1.04316,1.04464,1.04286,1.04384,15388
2025-02-20 12:00:00,1.04384,1.04757,1.04333,1.04740,26494
2025-02-20 16:00:00,1.04740,1.05035,1.04642,1.05016,15930
2025-02-20 20:00:00,1.05016,1.05058,1.04915,1.05005,5620
2025-02-21 00:00:00,1.05005,1.05046,1.04844,1.05026,12814
2025-02-21 04:00:00,1.05025,1.05050,1.04879,1.04920,11136
2025-02-21 08:00:00,1.04921,1.04941,1.04631,1.04692,19406
2025-02-21 12:00:00,1.04692,1.04928,1.04525,1.04541,24929
2025-02-21 16:00:00,1.04541,1.04679,1.04493,1.04621,17190
2025-02-21 20:00:00,1.04621,1.04646,1.04574,1.04592,4406
2025-02-23 20:00:00,1.04674,1.04848,1.04608,1.04739,4638
2025-02-24 00:00:00,1.04739,1.05283,1.04717,1.05195,21089
2025-02-24 04:00:00,1.05195,1.05208,1.04867,1.04911,15596
2025-02-24 08:00:00,1.04911,1.04927,1.04637,1.04684,20901
2025-02-24 12:00:00,1.04684,1.04757,1.04528,1.04691,21298
2025-02-24 16:00:00,1.04691,1.04858,1.04656,1.04753,16677
2025-02-24 20:00:00,1.04753,1.04794,1.04604,1.04614,8081
2025-02-25 00:00:00,1.04608,1.04764,1.04597,1.04732,11001
2025-02-25 04:00:00,1.04732,1.04801,1.04635,1.04643,11961
2025-02-25 08:00:00,1.04643,1.04898,1.04562,1.04894,19597
2025-02-25 12:00:00,1.04894,1.05194,1.04881,1.04985,25826
2025-02-25 16:00:00,1.04985,1.05183,1.04839,1.05105,18776
2025-02-25 20:00:00,1.05105,1.05229,1.05092,1.05204,7987
2025-02-26 00:00:00,1.05204,1.05250,1.05012,1.05044,11240
2025-02-26 04:00:00,1.05043,1.05054,1.04872,1.04938,11829
2025-02-26 08:00:00,1.04938,1.05116,1.04866,1.04916,18087
2025-02-26 12:00:00,1.04916,1.05091,1.04749,1.05059,24654
2025-02-26 16:00:00,1.05059,1.05289,1.04820,1.04911,28582
2025-02-26 20:00:00,1.04911,1.04926,1.04779,1.04879,6311
2025-02-27 00:00:00,1.04879,1.04879,1.04647,1.04656,10369
2025-02-27 04:00:00,1.04656,1.04801,1.04590,1.04754,11760
2025-02-27 08:00:00,1.04754,1.04874,1.04703,1.04759,15666
2025-02-27 12:00:00,1.04759,1.04898,1.04095,1.04150,39994
2025-02-27 16:00:00,1.04150,1.04181,1.04003,1.04045,18305
2025-02-27 20:00:00,1.04045,1.04083,1.03883,1.03937,8013
2025-02-28 00:00:00,1.03937,1.04042,1.03803,1.03884,14174
2025-02-28 04:00:00,1.03884,1.04007,1.03825,1.03962,12791
2025-02-28 08:00:00,1.03962,1.04081,1.03924,1.03987,15519
2025-02-28 12:00:00,1.03987,1.04200,1.03933,1.03999,25821
2025-02-28 16:00:00,1.03999,1.04116,1.03598,1.03677,30350
2025-02-28 20:00:00,1.03677,1.03772,1.03622,1.03756,7328
2025-03-02 20:00:00,1.04020,1.04211,1.03989,1.04121,5118
2025-03-03 00:00:00,1.04116,1.04234,1.04023,1.04171,15743
2025-03-03 04:00:00,1.04171,1.04206,1.04019,1.04056,12383
2025-03-03 08:00:00,1.04057,1.04579,1.03886,1.04526,23750
2025-03-03 12:00:00,1.04526,1.05037,1.04525,1.04846,32240
2025-03-03 16:00:00,1.04845,1.05040,1.04723,1.04729,21844
2025-03-03 20:00:00,1.04729,1.04928,1.04665,1.04856,16165
2025-03-04 00:00:00,1.04856,1.04961,1.04749,1.04773,17547
2025-03-04 04:00:00,1.04773,1.05007,1.04710,1.04930,18235
2025-03-04 08:00:00,1.04930,1.05446,1.04862,1.05442,28905
2025-03-04 12:00:00,1.05442,1.05597,1.04959,1.05265,41942
2025-03-04 16:00:00,1.05265,1.06020,1.05153,1.06008,34644
2025-03-04 20:00:00,1.06008,1.06373,1.06007,1.06232,17367
2025-03-05 00:00:00,1.06232,1.06274,1.06019,1.06182,24072
2025-03-05 04:00:00,1.06182,1.06765,1.06154,1.06746,20914
2025-03-05 08:00:00,1.06743,1.07224,1.06586,1.06787,36265
2025-03-05 12:00:00,1.06787,1.07770,1.06787,1.07652,59146
2025-03-05 16:00:00,1.07652,1.07908,1.07611,1.07901,40085
2025-03-05 20:00:00,1.07901,1.07968,1.07855,1.07942,8766
2025-03-06 00:00:00,1.07942,1.08203,1.07872,1.07895,18040
2025-03-06 04:00:00,1.07897,1.08223,1.07842,1.07991,22977
2025-03-06 08:00:00,1.07991,1.08170,1.07802,1.07991,39880
2025-03-06 12:00:00,1.07991,1.08540,1.07881,1.08172,58981
2025-03-06 16:00:00,1.08172,1.08380,1.07657,1.08017,34975
2025-03-06 20:00:00,1.08017,1.08034,1.07751,1.07873,10352
2025-03-07 00:00:00,1.07873,1.08148,1.07812,1.08057,14206
2025-03-07 04:00:00,1.08056,1.08408,1.08030,1.08298,15333
2025-03-07 08:00:00,1.08298,1.08714,1.08261,1.08495,26967
2025-03-07 12:00:00,1.08495,1.08889,1.08354,1.08702,62347
2025-03-07 16:00:00,1.08701,1.08728,1.08256,1.08426,30713
2025-03-07 20:00:00,1.08426,1.08514,1.08348,1.08359,5234
2025-03-09 20:00:00,1.08292,1.08655,1.08245,1.08602,6466
2025-03-10 00:00:00,1.08602,1.08713,1.08301,1.08316,15876
2025-03-10 04:00:00,1.08316,1.08449,1.08110,1.08227,16395
2025-03-10 08:00:00,1.08227,1.08747,1.08049,1.08507,38574
2025-03-10 12:00:00,1.08507,1.08600,1.08208,1.08371,34024
2025-03-10 16:00:00,1.08371,1.08457,1.08175,1.08317,22213
2025-03-10 20:00:00,1.08317,1.08437,1.08257,1.08392,6131
2025-03-11 00:00:00,1.08392,1.08606,1.08388,1.08545,18194
2025-03-11 04:00:00,1.08545,1.09015,1.08355,1.08906,24563
2025-03-11 08:00:00,1.08906,1.09210,1.08811,1.09046,30692
2025-03-11 12:00:00,1.09046,1.09307,1.08950,1.09273,41764
2025-03-11 16:00:00,1.09273,1.09473,1.09179,1.09199,26365
2025-03-11 20:00:00,1.09199,1.09210,1.09079,1.09140,4744
2025-03-12 00:00:00,1.09140,1.09157,1.08960,1.08972,12468
2025-03-12 04:00:00,1.08972,1.09089,1.08874,1.09016,15705
2025-03-12 08:00:00,1.09017,1.09266,1.08977,1.09008,30984
2025-03-12 12:00:00,1.09008,1.09318,1.08757,1.09243,53253
2025-03-12 16:00:00,1.09243,1.09279,1.08796,1.08903,19855
2025-03-12 20:00:00,1.08903,1.08936,1.08833,1.08853,4292
2025-03-13 00:00:00,1.08853,1.08973,1.08826,1.08851,10002
2025-03-13 04:00:00,1.08850,1.08935,1.08596,1.08654,15750
2025-03-13 08:00:00,1.08654,1.08855,1.08446,1.08563,30662
2025-03-13 12:00:00,1.08563,1.08785,1.08225,1.08586,45767
2025-03-13 16:00:00,1.08586,1.08783,1.08476,1.08482,20435
2025-03-13 20:00:00,1.08483,1.08557,1.08461,1.08549,4544
2025-03-14 00:00:00,1.08549,1.08586,1.08342,1.08457,10914
2025-03-14 04:00:00,1.08456,1.08516,1.08305,1.08395,14206
2025-03-14 08:00:00,1.08394,1.09127,1.08353,1.08968,34737
2025-03-14 12:00:00,1.08968,1.09115,1.08655,1.08715,34904
2025-03-14 16:00:00,1.08715,1.08900,1.08705,1.08830,14196
2025-03-14 20:00:00,1.08830,1.08858,1.08812,1.08817,1238
2025-03-16 20:00:00,1.08781,1.08854,1.08747,1.08797,3458
2025-03-17 00:00:00,1.08797,1.08903,1.08743,1.08833,8902
2025-03-17 04:00:00,1.08833,1.08938,1.08685,1.08763,12086
2025-03-17 08:00:00,1.08763,1.09120,1.08706,1.09020,19233
2025-03-17 12:00:00,1.09020,1.09298,1.08874,1.09214,30315
2025-03-17 16:00:00,1.09214,1.09264,1.09116,1.09206,12683
2025-03-17 20:00:00,1.09206,1.09279,1.09178,1.09181,3479
2025-03-18 00:00:00,1.09181,1.09211,1.09063,1.09084,7647
2025-03-18 04:00:00,1.09084,1.09367,1.09035,1.09352,10209
2025-03-18 08:00:00,1.09352,1.09548,1.09141,1.09163,20701
2025-03-18 12:00:00,1.09163,1.09342,1.08925,1.09266,28314
2025-03-18 16:00:00,1.09266,1.09518,1.09235,1.09463,14725
2025-03-18 20:00:00,1.09463,1.09488,1.09376,1.09385,3620
2025-03-19 00:00:00,1.09385,1.09451,1.09318,1.09383,7253
2025-03-19 04:00:00,1.09383,1.09383,1.08731,1.08928,15253
2025-03-19 08:00:00,1.08927,1.09132,1.08914,1.09083,19869
2025-03-19 12:00:00,1.09083,1.09177,1.08754,1.08770,22444
2025-03-19 16:00:00,1.08770,1.09134,1.08605,1.08989,32599
2025-03-19 20:00:00,1.08987,1.09132,1.08958,1.09117,4109
2025-03-20 00:00:00,1.09117,1.09174,1.09036,1.09097,11913
2025-03-20 04:00:00,1.09097,1.09106,1.08646,1.08794,11692
2025-03-20 08:00:00,1.08794,1.08858,1.08334,1.08494,25935
2025-03-20 12:00:00,1.08494,1.08556,1.08146,1.08473,26502
2025-03-20 16:00:00,1.08473,1.08542,1.08391,1.08531,11782
2025-03-20 20:00:00,1.08531,1.08591,1.08432,1.08533,3327
2025-03-21 00:00:00,1.08533,1.08588,1.08334,1.08347,9612
2025-03-21 04:00:00,1.08347,1.08418,1.08199,1.08390,11660
2025-03-21 08:00:00,1.08390,1.08514,1.08240,1.08508,16685
2025-03-21 12:00:00,1.08508,1.08615,1.07970,1.08062,26243
2025-03-21 16:00:00,1.08062,1.08269,1.08045,1.08177,16420
2025-03-21 20:00:00,1.08177,1.08177,1.08115,1.08129,1330
2025-03-23 20:00:00,1.08118,1.08371,1.08118,1.08360,4035
2025-03-24 00:00:00,1.08360,1.08400,1.08200,1.08203,11309
2025-03-24 04:00:00,1.08204,1.08500,1.08171,1.08382,11763
2025-03-24 08:00:00,1.08382,1.08583,1.08285,1.08326,21002
2025-03-24 12:00:00,1.08326,1.08346,1.07904,1.07939,27110
2025-03-24 16:00:00,1.07939,1.08133,1.07816,1.08023,14604
2025-03-24 20:00:00,1.08022,1.08063,1.07950,1.08025,3099
2025-03-25 00:00:00,1.08025,1.08084,1.07941,1.08030,8044
2025-03-25 04:00:00,1.08030,1.08090,1.07851,1.07874,9299
2025-03-25 08:00:00,1.07874,1.08278,1.07769,1.08180,20438
2025-03-25 12:00:00,1.08180,1.08302,1.07973,1.08033,25851
2025-03-25 16:00:00,1.08033,1.08170,1.07910,1.07955,12887
2025-03-25 20:00:00,1.07955,1.07958,1.07854,1.07888,3412
2025-03-26 00:00:00,1.07888,1.07972,1.07781,1.07860,9479
2025-03-26 04:00:00,1.07860,1.07915,1.07778,1.07861,11272
2025-03-26 08:00:00,1.07861,1.08027,1.07851,1.07923,18313
2025-03-26 12:00:00,1.07923,1.07954,1.07676,1.07808,27380
2025-03-26 16:00:00,1.07808,1.07918,1.07440,1.07516,18220
2025-03-26 20:00:00,1.07516,1.07568,1.07329,1.07411,7516
2025-03-27 00:00:00,1.07411,1.07803,1.07406,1.07783,9734
2025-03-27 04:00:00,1.07783,1.07871,1.07542,1.07648,14636
2025-03-27 08:00:00,1.07648,1.07997,1.07557,1.07870,22163
2025-03-27 12:00:00,1.07870,1.08213,1.07765,1.07998,24158
2025-03-27 16:00:00,1.07998,1.08088,1.07884,1.07948,12118
2025-03-27 20:00:00,1.07948,1.08021,1.07940,1.08010,2243
2025-03-28 00:00:00,1.08010,1.08010,1.07882,1.07920,7227
2025-03-28 04:00:00,1.07920,1.07999,1.07816,1.07873,7938
2025-03-28 08:00:00,1.07873,1.07966,1.07645,1.07719,12954
2025-03-28 12:00:00,1.07719,1.08448,1.07651,1.08252,27960
2025-03-28 16:00:00,1.08252,1.08332,1.08121,1.08256,11945
2025-03-28 20:00:00,1.08256,1.08362,1.08253,1.08300,933
2025-03-30 20:00:00,1.08220,1.08296,1.08054,1.08235,6382
2025-03-31 00:00:00,1.08235,1.08460,1.08228,1.08331,11577
2025-03-31 04:00:00,1.08331,1.08494,1.08208,1.08318,17089
